Date,About,Position,Period Number,Period,Total Acceleration Efforts,Total Player Load,Player Load Per Minute,IMA Accel Low,IMA Decel Low,IMA CoD Left Low,IMA CoD Right Low,IMA Accel Medium,IMA Decel Medium,IMA CoD Left Medium,IMA CoD Right Medium,IMA Accel High,IMA Decel High,IMA Accel Total,IMA Decel Total,IMA CoD Left High,IMA CoD Right High,IMA Jump Count Low Band,IMA Jump Count Med Band,IMA Jump Count High Band,Explosive Efforts,Session Total Jumps,Session Accel Low,Session Decel Low,Session CoD Left Low,Session CoD Right Low,Session Accel Med,Session Decel Medium,Session CoD Left Medium,Session CoD Right Medium,Session IMA Accel High,Session Decel High,Session CoD Left High,Session CoD Right High,Session IMA Accel Total,Session IMA Decel Total,Session Jump Count Low Band,Session Jump Count Med Band,Session Jump Count High Band,Session Total Jump,Session Jumps Per Minute,Total CoD Left,Total CoD Right,Total High IMA,Total IMA,IMA/Min,event-uuid,group-uuid
10/19/22,Athlete L,Forward,1,1. Pre Practice,0,155.286,5.3,12,47,43,46,4,13,16,13,5,3,21,63,5,1,1,97,14,14,178,56,159,212,256,16,58,66,63,16,35,24,24,88,252,36,113,29,178,1.47,302,343,128,1163,39.33,024c2569-0bcc-448c-b8db-c8771db18c5f,1328eeb4-11cf-4cf0-b92c-f8d217caae7a
10/19/22,Athlete L,Forward,2,2. Drill_Ballhandling_Width Toughness_1v1 or 1v2,0,19.427,4.8,5,5,9,7,0,0,5,5,0,1,5,6,1,2,2,1,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,024c2569-0bcc-448c-b8db-c8771db18c5f,1328eeb4-11cf-4cf0-b92c-f8d217caae7a
10/19/22,Athlete L,Forward,3,3. Drill_Offense_10 Pass Sureness_Half Court_5vG,0,24.065,4.2,1,9,7,12,1,2,2,1,1,0,3,11,3,1,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,024c2569-0bcc-448c-b8db-c8771db18c5f,1328eeb4-11cf-4cf0-b92c-f8d217caae7a
10/19/22,Athlete L,Forward,4,4. Drill_Offense_Elbow 45 vs 1 through 5 switching_Half Court_5vG,0,17.94,3.8,2,1,6,12,0,2,2,1,1,0,3,3,0,0,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,024c2569-0bcc-448c-b8db-c8771db18c5f,1328eeb4-11cf-4cf0-b92c-f8d217caae7a
10/19/22,Athlete L,Forward,5,5. Drill_Offense_Offensive Sets_Half Court_3v3,0,52.146,6.3,3,12,21,28,1,9,6,8,1,7,5,28,6,3,2,6,5,17,,,,,,,,,,,,,,,,,,,,,,,,,,024c2569-0bcc-448c-b8db-c8771db18c5f,1328eeb4-11cf-4cf0-b92c-f8d217caae7a
10/19/22,Athlete L,Forward,6,6. Drill_Offense_Conveyor Belt_Half Court_4v4,0,26.373,4.1,0,9,10,11,1,4,1,1,1,3,2,16,1,0,0,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,024c2569-0bcc-448c-b8db-c8771db18c5f,1328eeb4-11cf-4cf0-b92c-f8d217caae7a
10/19/22,Athlete L,Forward,7,7. Drill_Offense_Down Flow Back 1_Full Court_5v0,0,71.349,6.5,3,6,17,20,0,2,4,7,0,7,3,15,2,5,3,0,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,024c2569-0bcc-448c-b8db-c8771db18c5f,1328eeb4-11cf-4cf0-b92c-f8d217caae7a
10/19/22,Athlete L,Forward,8,8. Drill_Defense_Ball Screen Action_Half Court_5v4,0,35.305,5.1,10,10,22,23,2,5,4,5,0,4,12,19,0,2,11,0,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,024c2569-0bcc-448c-b8db-c8771db18c5f,1328eeb4-11cf-4cf0-b92c-f8d217caae7a
10/19/22,Athlete L,Forward,9,9. Drill_Defense_Transition D game_Full Court_5v5,0,63.367,4.7,6,20,26,20,4,7,7,8,2,3,12,30,1,2,5,1,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,024c2569-0bcc-448c-b8db-c8771db18c5f,1328eeb4-11cf-4cf0-b92c-f8d217caae7a
10/19/22,Athlete L,Forward,10,10. Play_4 min scrimmages_Full Court_5v5,0,127.794,10.3,11,24,43,62,1,11,17,10,2,5,14,40,5,6,7,5,5,18,,,,,,,,,,,,,,,,,,,,,,,,,,024c2569-0bcc-448c-b8db-c8771db18c5f,1328eeb4-11cf-4cf0-b92c-f8d217caae7a
10/19/22,Athlete L,Forward,11,11. Play_Score Stop_Full Court_5v5,0,11.277,7.9,0,2,2,5,2,3,0,1,0,2,2,7,0,1,2,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,024c2569-0bcc-448c-b8db-c8771db18c5f,1328eeb4-11cf-4cf0-b92c-f8d217caae7a
10/19/22,Athlete L,Forward,12,12. Drill_Offense_Zone O_Half Court_5vG,0,23.083,2,2,11,3,8,0,0,2,3,3,0,5,11,0,1,1,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,024c2569-0bcc-448c-b8db-c8771db18c5f,1328eeb4-11cf-4cf0-b92c-f8d217caae7a
10/19/22,Athlete L,Forward,13,13. Shooting_Pressure Free Throws_Team,0,29.613,5,1,3,3,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,024c2569-0bcc-448c-b8db-c8771db18c5f,1328eeb4-11cf-4cf0-b92c-f8d217caae7a
10/19/22,Ben Vander Plas,Forward,1,1. Pre Practice,0,127.09,5,13,16,40,41,4,2,7,9,2,2,19,20,1,4,53,85,11,9,266,95,131,387,358,38,32,86,83,24,12,18,25,157,175,106,132,28,266,2.03,491,466,107,1555,,78cc1bc9-6216-44e3-afd5-68279ed007be,78cc1bc9-6216-44e3-afd5-68279ed007be
10/19/22,Ben Vander Plas,Forward,2,2. Drill_Ballhandling_Width Toughness_1v1 or 1v2,0,18.272,4.6,5,5,12,10,2,2,8,8,0,0,7,7,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,78cc1bc9-6216-44e3-afd5-68279ed007be,78cc1bc9-6216-44e3-afd5-68279ed007be
10/19/22,Ben Vander Plas,Forward,3,3. Drill_Offense_10 Pass Sureness_Half Court_5vG,0,21.292,3.7,2,5,19,12,2,2,3,4,1,2,5,9,1,2,5,1,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,78cc1bc9-6216-44e3-afd5-68279ed007be,78cc1bc9-6216-44e3-afd5-68279ed007be
10/19/22,Ben Vander Plas,Forward,4,4. Drill_Offense_Elbow 45 vs 1 through 5 switching_Half Court_5vG,0,17.914,3.8,3,3,5,8,1,0,4,4,2,0,6,3,0,0,1,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,78cc1bc9-6216-44e3-afd5-68279ed007be,78cc1bc9-6216-44e3-afd5-68279ed007be
10/19/22,Ben Vander Plas,Forward,5,5. Drill_Offense_Offensive Sets_Half Court_3v3,0,40.203,4.9,4,6,18,19,3,2,5,4,2,0,9,8,3,3,3,7,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,78cc1bc9-6216-44e3-afd5-68279ed007be,78cc1bc9-6216-44e3-afd5-68279ed007be
10/19/22,Ben Vander Plas,Forward,6,6. Drill_Offense_Conveyor Belt_Half Court_4v4,0,37.985,5.9,4,5,20,25,3,2,4,4,1,1,8,8,1,0,6,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,78cc1bc9-6216-44e3-afd5-68279ed007be,78cc1bc9-6216-44e3-afd5-68279ed007be
10/19/22,Ben Vander Plas,Forward,7,7. Drill_Offense_Down Flow Back 1_Full Court_5v0,0,41.862,3.8,7,6,20,19,1,2,3,3,1,0,9,8,0,0,3,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,78cc1bc9-6216-44e3-afd5-68279ed007be,78cc1bc9-6216-44e3-afd5-68279ed007be
10/19/22,Ben Vander Plas,Forward,8,8. Drill_Defense_Ball Screen Action_Half Court_5v4,0,33.266,4.8,2,7,36,26,1,1,4,3,1,1,4,9,0,3,4,2,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,78cc1bc9-6216-44e3-afd5-68279ed007be,78cc1bc9-6216-44e3-afd5-68279ed007be
10/19/22,Ben Vander Plas,Forward,9,9. Drill_Defense_Transition D game_Full Court_5v5,0,70.742,5.3,7,16,44,46,3,5,8,5,3,0,13,21,1,2,7,3,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,78cc1bc9-6216-44e3-afd5-68279ed007be,78cc1bc9-6216-44e3-afd5-68279ed007be
10/19/22,Ben Vander Plas,Forward,10,10. Play_4 min scrimmages_Full Court_5v5,0,217.121,10.7,30,43,126,86,11,12,23,26,5,4,46,59,7,10,16,19,5,26,,,,,,,,,,,,,,,,,,,,,,,,,,78cc1bc9-6216-44e3-afd5-68279ed007be,78cc1bc9-6216-44e3-afd5-68279ed007be
10/19/22,Ben Vander Plas,Forward,11,11. Play_Score Stop_Full Court_5v5,0,56.303,8.3,6,8,26,31,3,2,9,8,2,0,11,10,1,1,4,0,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,78cc1bc9-6216-44e3-afd5-68279ed007be,78cc1bc9-6216-44e3-afd5-68279ed007be
10/19/22,Ben Vander Plas,Forward,12,12. Drill_Offense_Zone O_Half Court_5vG,0,41.803,3.6,7,8,20,31,3,0,7,4,4,2,14,10,2,0,3,3,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,78cc1bc9-6216-44e3-afd5-68279ed007be,78cc1bc9-6216-44e3-afd5-68279ed007be
10/19/22,Ben Vander Plas,Forward,13,13. Shooting_Pressure Free Throws_Team,0,29.394,4.9,4,3,1,3,1,0,1,1,0,0,5,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,78cc1bc9-6216-44e3-afd5-68279ed007be,78cc1bc9-6216-44e3-afd5-68279ed007be
10/19/22,Ben Vander Plas,Forward,14,14. Extra Work,0,3.68,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,78cc1bc9-6216-44e3-afd5-68279ed007be,78cc1bc9-6216-44e3-afd5-68279ed007be
10/19/22,Athlete I,Guard,1,1. Pre Practice,0,64.994,6.8,13,17,18,41,3,10,10,4,4,3,20,30,0,1,0,18,16,8,127,85,130,346,381,20,60,107,135,25,48,38,65,130,238,52,36,39,127,1.08,491,581,215,1567,,4b905a0e-bde2-461f-bc1d-059747bfbbb3,4b905a0e-bde2-461f-bc1d-059747bfbbb3
10/19/22,Athlete I,Guard,2,2. Drill_Ballhandling_Width Toughness_1v1 or 1v2,0,44.731,11.2,6,8,21,34,0,4,9,12,0,3,6,15,5,5,5,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,4b905a0e-bde2-461f-bc1d-059747bfbbb3,4b905a0e-bde2-461f-bc1d-059747bfbbb3
10/19/22,Athlete I,Guard,3,3. Drill_Offense_10 Pass Sureness_Half Court_5vG,0,41.786,7.2,5,15,19,18,2,3,7,14,5,2,12,20,2,6,6,1,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,4b905a0e-bde2-461f-bc1d-059747bfbbb3,4b905a0e-bde2-461f-bc1d-059747bfbbb3
10/19/22,Athlete I,Guard,4,4. Drill_Offense_Elbow 45 vs 1 through 5 switching_Half Court_5vG,0,33.798,7.2,2,3,24,12,0,1,5,8,0,4,2,8,0,5,2,2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,4b905a0e-bde2-461f-bc1d-059747bfbbb3,4b905a0e-bde2-461f-bc1d-059747bfbbb3
10/19/22,Athlete I,Guard,5,5. Drill_Offense_Offensive Sets_Half Court_3v3,0,56.638,6.9,8,6,41,25,0,7,6,12,4,6,12,19,3,8,3,5,9,21,,,,,,,,,,,,,,,,,,,,,,,,,,4b905a0e-bde2-461f-bc1d-059747bfbbb3,4b905a0e-bde2-461f-bc1d-059747bfbbb3
10/19/22,Athlete I,Guard,6,6. Drill_Offense_Conveyor Belt_Half Court_4v4,0,27.454,4.2,6,6,10,15,1,1,4,4,0,0,7,7,2,1,1,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,4b905a0e-bde2-461f-bc1d-059747bfbbb3,4b905a0e-bde2-461f-bc1d-059747bfbbb3
10/19/22,Athlete I,Guard,7,7. Drill_Offense_Down Flow Back 1_Full Court_5v0,0,70.627,6.4,4,9,33,29,0,3,6,5,0,5,4,17,1,1,2,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,4b905a0e-bde2-461f-bc1d-059747bfbbb3,4b905a0e-bde2-461f-bc1d-059747bfbbb3
10/19/22,Athlete I,Guard,8,8. Drill_Defense_Ball Screen Action_Half Court_5v4,0,46.282,6.7,5,9,20,18,1,7,6,12,1,2,7,18,1,3,6,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,4b905a0e-bde2-461f-bc1d-059747bfbbb3,4b905a0e-bde2-461f-bc1d-059747bfbbb3
10/19/22,Athlete I,Guard,9,9. Drill_Defense_Transition D game_Full Court_5v5,0,91.458,6.8,7,15,52,54,2,5,17,18,5,7,14,27,7,5,8,5,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,4b905a0e-bde2-461f-bc1d-059747bfbbb3,4b905a0e-bde2-461f-bc1d-059747bfbbb3
10/19/22,Athlete I,Guard,10,10. Play_4 min scrimmages_Full Court_5v5,0,244.291,10.8,26,34,84,117,10,18,32,38,4,10,40,62,15,22,15,1,5,51,,,,,,,,,,,,,,,,,,,,,,,,,,4b905a0e-bde2-461f-bc1d-059747bfbbb3,4b905a0e-bde2-461f-bc1d-059747bfbbb3
10/19/22,Athlete I,Guard,11,11. Play_Score Stop_Full Court_5v5,0,53.843,7.1,1,8,20,17,1,1,4,8,2,6,4,15,2,8,4,2,2,18,,,,,,,,,,,,,,,,,,,,,,,,,,4b905a0e-bde2-461f-bc1d-059747bfbbb3,4b905a0e-bde2-461f-bc1d-059747bfbbb3
10/19/22,Athlete I,Guard,12,12. Drill_Offense_Zone O_Half Court_5vG,0,6.343,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4b905a0e-bde2-461f-bc1d-059747bfbbb3,4b905a0e-bde2-461f-bc1d-059747bfbbb3
10/19/22,Athlete I,Guard,13,13. Shooting_Pressure Free Throws_Team,0,25.037,4.2,2,0,4,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4b905a0e-bde2-461f-bc1d-059747bfbbb3,4b905a0e-bde2-461f-bc1d-059747bfbbb3
10/17/22,Athlete E,Forward,1,1. Pre Practice,0,98.323,5.4,7,28,35,29,2,8,16,15,1,0,10,36,2,2,8,19,16,5,126,44,98,285,307,16,29,67,84,11,16,15,27,71,143,53,42,31,126,0.93,367,418,100,1125,,d565799d-fa5d-4e2a-bd34-45f374859025,9f802010-bf53-43ad-ab09-a8d06b051fd7
10/17/22,Athlete E,Forward,2,2. Drill_Ball Handling_Drive Lanes_Half Court_1v1 to 2v1,0,22.083,5.5,0,3,14,12,1,3,3,6,0,1,1,7,3,3,4,2,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,d565799d-fa5d-4e2a-bd34-45f374859025,9f802010-bf53-43ad-ab09-a8d06b051fd7
10/17/22,Athlete E,Forward,3,3. Drill_Offense_Flow Sureness Ten Passes_Half Court_5v5,0,24.243,4.7,1,8,11,15,2,0,3,4,1,1,4,9,1,2,3,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,d565799d-fa5d-4e2a-bd34-45f374859025,9f802010-bf53-43ad-ab09-a8d06b051fd7
10/17/22,Athlete E,Forward,4,4. Drill_Offense_Offensive Actions_Half Court_3v3,0,55.372,5.6,8,9,35,40,3,6,8,7,2,3,13,18,2,2,3,6,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,d565799d-fa5d-4e2a-bd34-45f374859025,9f802010-bf53-43ad-ab09-a8d06b051fd7
10/17/22,Athlete E,Forward,5,5. Drill_Offense_Offensive Actions_Half Court_4v4,0,25.353,5.6,3,6,11,21,0,3,1,4,1,1,4,10,1,2,3,3,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,d565799d-fa5d-4e2a-bd34-45f374859025,9f802010-bf53-43ad-ab09-a8d06b051fd7
10/17/22,Athlete E,Forward,6,6. Drill_Offense_Offensive Sets_Full Court_5v0,0,38.045,3.6,4,5,22,23,1,1,3,4,1,0,6,6,0,1,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,d565799d-fa5d-4e2a-bd34-45f374859025,9f802010-bf53-43ad-ab09-a8d06b051fd7
10/17/22,Athlete E,Forward,7,7. Drill_Defense_Transition D_Full Court_5v5,0,89.689,4.4,8,18,63,69,2,4,15,20,2,4,12,26,4,9,15,6,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,d565799d-fa5d-4e2a-bd34-45f374859025,9f802010-bf53-43ad-ab09-a8d06b051fd7
10/17/22,Athlete E,Forward,8,8. Play_Score Stop_Full Court_5v5,0,64.497,3.3,9,8,52,57,2,2,8,10,1,4,12,14,0,3,9,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,d565799d-fa5d-4e2a-bd34-45f374859025,9f802010-bf53-43ad-ab09-a8d06b051fd7
10/17/22,Athlete E,Forward,9,9. Drill_Defense_Lock It Game_Half Court_5v5,0,32.404,3.2,0,5,25,27,1,2,8,10,1,1,2,8,2,2,3,1,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,d565799d-fa5d-4e2a-bd34-45f374859025,9f802010-bf53-43ad-ab09-a8d06b051fd7
10/17/22,Athlete E,Forward,10,10. Instructional_Offense_Zone O_Full Court_5vG,0,35.978,2.1,4,8,16,14,2,0,2,4,1,1,7,9,0,1,1,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,d565799d-fa5d-4e2a-bd34-45f374859025,9f802010-bf53-43ad-ab09-a8d06b051fd7
10/17/22,Athlete E,Forward,11,11. Extra Work,0,26.461,1.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,d565799d-fa5d-4e2a-bd34-45f374859025,9f802010-bf53-43ad-ab09-a8d06b051fd7
10/17/22,Athlete B,Guard,1,1. Pre Practice,0,83.699,5.4,13,13,19,23,2,4,2,7,0,0,15,17,2,3,1,33,6,5,133,78,98,229,253,28,40,61,69,13,28,18,35,119,166,45,64,24,133,1,308,357,118,1083,,1a6e8c9a-0795-4396-8089-04993a36b7f5,cd336813-8510-4971-ad06-660f01493f52
10/17/22,Athlete B,Guard,2,2. Drill_Ball Handling_Drive Lanes_Half Court_1v1 to 2v1,0,27.626,6.9,4,3,8,13,1,3,5,5,2,3,7,9,2,3,3,3,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,1a6e8c9a-0795-4396-8089-04993a36b7f5,cd336813-8510-4971-ad06-660f01493f52
10/17/22,Athlete B,Guard,3,3. Drill_Offense_Flow Sureness Ten Passes_Half Court_5v5,0,22.669,4.4,4,5,8,13,1,2,2,5,0,0,5,7,2,1,1,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,1a6e8c9a-0795-4396-8089-04993a36b7f5,cd336813-8510-4971-ad06-660f01493f52
10/17/22,Athlete B,Guard,4,4. Drill_Offense_Offensive Actions_Half Court_3v3,0,64.68,6.6,11,14,24,25,3,2,11,10,0,7,14,23,2,2,6,4,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,1a6e8c9a-0795-4396-8089-04993a36b7f5,cd336813-8510-4971-ad06-660f01493f52
10/17/22,Athlete B,Guard,5,5. Drill_Offense_Offensive Actions_Half Court_4v4,0,18.917,4.2,4,2,9,7,0,1,1,3,1,0,5,3,0,1,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,1a6e8c9a-0795-4396-8089-04993a36b7f5,cd336813-8510-4971-ad06-660f01493f52
10/17/22,Athlete B,Guard,6,6. Drill_Offense_Offensive Sets_Full Court_5v0,0,73.337,7,4,10,19,27,2,4,9,4,0,2,6,16,2,1,7,4,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,1a6e8c9a-0795-4396-8089-04993a36b7f5,cd336813-8510-4971-ad06-660f01493f52
10/17/22,Athlete B,Guard,7,7. Drill_Defense_Transition D_Full Court_5v5,0,146.662,7.1,13,15,53,52,9,9,10,10,3,6,25,30,3,9,5,5,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,1a6e8c9a-0795-4396-8089-04993a36b7f5,cd336813-8510-4971-ad06-660f01493f52
10/17/22,Athlete B,Guard,8,8. Play_Score Stop_Full Court_5v5,0,122.127,6.3,11,18,37,45,2,10,9,14,2,4,15,32,1,7,10,6,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,1a6e8c9a-0795-4396-8089-04993a36b7f5,cd336813-8510-4971-ad06-660f01493f52
10/17/22,Athlete B,Guard,9,9. Drill_Defense_Lock It Game_Half Court_5v5,0,58.01,5.7,8,11,30,24,4,3,8,7,4,6,16,20,2,8,6,1,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,1a6e8c9a-0795-4396-8089-04993a36b7f5,cd336813-8510-4971-ad06-660f01493f52
10/17/22,Athlete B,Guard,10,10. Instructional_Offense_Zone O_Full Court_5vG,0,61.073,3.6,3,5,15,17,3,1,3,4,1,0,7,6,2,0,4,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,1a6e8c9a-0795-4396-8089-04993a36b7f5,cd336813-8510-4971-ad06-660f01493f52
10/17/22,Athlete B,Guard,11,11. Extra Work,0,44.039,2.7,3,2,7,7,1,1,1,0,0,0,4,3,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1a6e8c9a-0795-4396-8089-04993a36b7f5,cd336813-8510-4971-ad06-660f01493f52
10/17/22,Athlete F,Guard,1,1. Pre Practice,0,74.224,4.3,11,11,18,23,0,2,0,4,0,0,11,13,0,3,1,35,6,3,106,62,112,192,231,16,63,56,57,16,34,13,29,94,209,31,56,19,106,0.79,261,317,111,987,,73cd61e9-8fd7-474e-8cfa-1262fcd5f44c,73cd61e9-8fd7-474e-8cfa-1262fcd5f44c
10/17/22,Athlete F,Guard,2,2. Drill_Ball Handling_Drive Lanes_Half Court_1v1 to 2v1,0,19.805,4.9,2,6,10,12,0,2,5,3,0,2,2,10,0,2,2,1,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,73cd61e9-8fd7-474e-8cfa-1262fcd5f44c,73cd61e9-8fd7-474e-8cfa-1262fcd5f44c
10/17/22,Athlete F,Guard,3,3. Drill_Offense_Flow Sureness Ten Passes_Half Court_5v5,0,27.29,5.3,2,10,13,10,2,5,5,3,3,2,7,17,1,3,3,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,73cd61e9-8fd7-474e-8cfa-1262fcd5f44c,73cd61e9-8fd7-474e-8cfa-1262fcd5f44c
10/17/22,Athlete F,Guard,4,4. Drill_Offense_Offensive Actions_Half Court_3v3,0,50.77,5.2,0,8,19,22,1,8,2,4,3,6,4,22,0,1,7,9,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,73cd61e9-8fd7-474e-8cfa-1262fcd5f44c,73cd61e9-8fd7-474e-8cfa-1262fcd5f44c
10/17/22,Athlete F,Guard,5,5. Drill_Offense_Offensive Actions_Half Court_4v4,0,15.632,3.4,1,2,3,6,0,1,0,1,1,0,2,3,0,1,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,73cd61e9-8fd7-474e-8cfa-1262fcd5f44c,73cd61e9-8fd7-474e-8cfa-1262fcd5f44c
10/17/22,Athlete F,Guard,6,6. Drill_Offense_Offensive Sets_Full Court_5v0,0,67.516,6.4,9,13,9,11,1,4,2,2,0,3,10,20,1,0,2,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,73cd61e9-8fd7-474e-8cfa-1262fcd5f44c,73cd61e9-8fd7-474e-8cfa-1262fcd5f44c
10/17/22,Athlete F,Guard,7,7. Drill_Defense_Transition D_Full Court_5v5,0,129.007,6.3,9,24,45,49,5,19,12,14,2,7,16,50,5,13,8,6,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,73cd61e9-8fd7-474e-8cfa-1262fcd5f44c,73cd61e9-8fd7-474e-8cfa-1262fcd5f44c
10/17/22,Athlete F,Guard,8,8. Play_Score Stop_Full Court_5v5,0,121.426,6.3,14,26,44,42,5,6,15,15,3,10,22,42,5,4,5,2,4,22,,,,,,,,,,,,,,,,,,,,,,,,,,73cd61e9-8fd7-474e-8cfa-1262fcd5f44c,73cd61e9-8fd7-474e-8cfa-1262fcd5f44c
10/17/22,Athlete F,Guard,9,9. Drill_Defense_Lock It Game_Half Court_5v5,0,49.765,4.9,6,8,19,33,2,10,11,7,1,3,9,21,1,1,3,0,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,73cd61e9-8fd7-474e-8cfa-1262fcd5f44c,73cd61e9-8fd7-474e-8cfa-1262fcd5f44c
10/17/22,Athlete F,Guard,10,10. Instructional_Offense_Zone O_Full Court_5vG,0,53.99,3.2,7,4,11,21,0,6,4,4,3,1,10,11,0,1,0,3,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,73cd61e9-8fd7-474e-8cfa-1262fcd5f44c,73cd61e9-8fd7-474e-8cfa-1262fcd5f44c
10/17/22,Athlete F,Guard,11,11. Extra Work,0,27.349,1.7,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,73cd61e9-8fd7-474e-8cfa-1262fcd5f44c,73cd61e9-8fd7-474e-8cfa-1262fcd5f44c
10/17/22,Ben Vander Plas,Forward,1,1. Pre Practice,0,175.067,5.1,15,19,44,27,2,1,3,7,0,1,17,21,2,1,29,163,7,4,318,119,132,345,357,30,38,64,75,12,17,21,32,161,187,86,210,22,318,2.1,430,464,104,1560,,fd35ada1-8d70-4aa8-bc4d-96d3bbb9ac68,fd35ada1-8d70-4aa8-bc4d-96d3bbb9ac68
10/17/22,Ben Vander Plas,Forward,2,2. Drill_Ball Handling_Drive Lanes_Half Court_1v1 to 2v1,0,18.304,4.6,6,8,11,10,0,0,6,4,1,0,7,8,0,2,1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,fd35ada1-8d70-4aa8-bc4d-96d3bbb9ac68,fd35ada1-8d70-4aa8-bc4d-96d3bbb9ac68
10/17/22,Ben Vander Plas,Forward,3,3. Drill_Offense_Flow Sureness Ten Passes_Half Court_5v5,0,29.878,5.8,6,13,18,17,1,2,5,3,2,1,9,16,2,3,4,2,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,fd35ada1-8d70-4aa8-bc4d-96d3bbb9ac68,fd35ada1-8d70-4aa8-bc4d-96d3bbb9ac68
10/17/22,Ben Vander Plas,Forward,4,4. Drill_Offense_Offensive Actions_Half Court_3v3,0,44.309,4.5,14,3,19,19,5,6,2,3,1,0,20,9,2,1,2,9,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,fd35ada1-8d70-4aa8-bc4d-96d3bbb9ac68,fd35ada1-8d70-4aa8-bc4d-96d3bbb9ac68
10/17/22,Ben Vander Plas,Forward,5,5. Drill_Offense_Offensive Actions_Half Court_4v4,0,31.918,7,8,9,16,22,4,2,0,6,0,2,12,13,2,1,1,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,fd35ada1-8d70-4aa8-bc4d-96d3bbb9ac68,fd35ada1-8d70-4aa8-bc4d-96d3bbb9ac68
