Date,About,Position,Period Number,Period,Total Acceleration Efforts,Total Player Load,Player Load Per Minute,IMA Accel Low,IMA Decel Low,IMA CoD Left Low,IMA CoD Right Low,IMA Accel Medium,IMA Decel Medium,IMA CoD Left Medium,IMA CoD Right Medium,IMA Accel High,IMA Decel High,IMA Accel Total,IMA Decel Total,IMA CoD Left High,IMA CoD Right High,IMA Jump Count Low Band,IMA Jump Count Med Band,IMA Jump Count High Band,Explosive Efforts,Session Total Jumps,Session Accel Low,Session Decel Low,Session CoD Left Low,Session CoD Right Low,Session Accel Med,Session Decel Medium,Session CoD Left Medium,Session CoD Right Medium,Session IMA Accel High,Session Decel High,Session CoD Left High,Session CoD Right High,Session IMA Accel Total,Session IMA Decel Total,Session Jump Count Low Band,Session Jump Count Med Band,Session Jump Count High Band,Session Total Jump,Session Jumps Per Minute,Total CoD Left,Total CoD Right,Total High IMA,Total IMA,IMA/Min,event-uuid,group-uuid
1/22/24,Athlete Q,Forward,7,7. Play_Quick Action to Trans D_Full Court_5v5,0,52.334,5.3,1,8,21,17,1,2,7,6,0,1,2,11,1,0,3,5,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,3f322d7f-f289-4dab-ba66-515d45b6875f,23914c6c-4090-44fb-88bc-e29b46320be5
1/22/24,Athlete Q,Forward,8,8. Play_Offense_Half Court Offense-Press Offense_Half Court-Full Court_5v5,0,76.077,5.1,5,17,28,35,1,6,7,8,1,0,7,23,2,2,5,5,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,3f322d7f-f289-4dab-ba66-515d45b6875f,23914c6c-4090-44fb-88bc-e29b46320be5
1/22/24,Athlete Q,Forward,9,9. Play_Score Stop_Full Court_5v5,0,61.584,5.9,14,13,35,35,0,1,6,6,1,1,15,15,2,2,4,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,3f322d7f-f289-4dab-ba66-515d45b6875f,23914c6c-4090-44fb-88bc-e29b46320be5
1/22/24,Athlete Q,Forward,10,10. Play_Defense_Zone D_Half Court_5v5,0,32.346,5.8,2,13,30,38,1,2,6,4,2,2,5,17,0,0,1,3,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,3f322d7f-f289-4dab-ba66-515d45b6875f,23914c6c-4090-44fb-88bc-e29b46320be5
1/22/24,Athlete Q,Forward,11,11. Shooting_Freethrows_Half Court_Team,0,18.636,2.5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3f322d7f-f289-4dab-ba66-515d45b6875f,23914c6c-4090-44fb-88bc-e29b46320be5
1/22/24,Athlete Q,Forward,12,12. Extra Work,0,8.24,3.5,1,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,3f322d7f-f289-4dab-ba66-515d45b6875f,23914c6c-4090-44fb-88bc-e29b46320be5
1/22/24,Athlete L,Forward,1,1. Pre Practice,0,171.791,5.1,20,47,50,59,1,8,5,5,0,7,21,62,0,3,5,30,13,10,80,77,134,225,256,16,41,50,36,8,29,18,20,101,204,22,39,19,80,0.7,293,312,94,990,29.46,6186eb63-fe5b-408d-ae5b-c3fc280b0681,ffb5c26a-f25c-446e-b2df-e1bcfec85a3e
1/22/24,Athlete L,Forward,2,2. Drill_Defense_Ball Screen Breakdown_Half Court_2v2,0,21.676,6.7,7,2,22,19,0,2,4,0,1,2,8,6,1,1,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,6186eb63-fe5b-408d-ae5b-c3fc280b0681,ffb5c26a-f25c-446e-b2df-e1bcfec85a3e
1/22/24,Athlete L,Forward,3,3. Drill_Offense_Handling vs Pressure_Half Court_Team,0,14.551,4.4,0,2,5,6,1,3,2,0,0,0,1,5,1,2,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,6186eb63-fe5b-408d-ae5b-c3fc280b0681,ffb5c26a-f25c-446e-b2df-e1bcfec85a3e
1/22/24,Athlete L,Forward,4,4. Drill_Defense_Closeout_Half Court_3v3,0,47.593,7.6,12,7,19,24,2,4,4,6,4,4,18,15,4,3,0,3,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,6186eb63-fe5b-408d-ae5b-c3fc280b0681,ffb5c26a-f25c-446e-b2df-e1bcfec85a3e
1/22/24,Athlete L,Forward,5,5. Drill_Defense_Pass Cut Move_Half Court_4v4,0,35.051,6.1,10,15,23,23,3,3,2,3,0,1,13,19,1,2,3,1,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,6186eb63-fe5b-408d-ae5b-c3fc280b0681,ffb5c26a-f25c-446e-b2df-e1bcfec85a3e
1/22/24,Athlete L,Forward,6,6. Play_Defense_Half Court D - Some Endline_Half Court_5v5,0,58.345,4.8,12,13,30,34,3,1,13,9,1,4,16,18,3,4,2,1,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,6186eb63-fe5b-408d-ae5b-c3fc280b0681,ffb5c26a-f25c-446e-b2df-e1bcfec85a3e
1/22/24,Athlete L,Forward,7,7. Play_Quick Action to Trans D_Full Court_5v5,0,39.134,3.9,1,4,11,14,2,4,4,0,1,5,4,13,0,0,1,2,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,6186eb63-fe5b-408d-ae5b-c3fc280b0681,ffb5c26a-f25c-446e-b2df-e1bcfec85a3e
1/22/24,Athlete L,Forward,8,8. Play_Offense_Half Court Offense-Press Offense_Half Court-Full Court_5v5,0,58.017,3.9,2,12,18,24,1,5,3,6,0,3,3,20,4,4,3,0,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,6186eb63-fe5b-408d-ae5b-c3fc280b0681,ffb5c26a-f25c-446e-b2df-e1bcfec85a3e
1/22/24,Athlete L,Forward,9,9. Play_Score Stop_Full Court_5v5,0,71.479,6.8,8,20,29,34,1,9,8,6,0,3,9,32,2,1,4,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,6186eb63-fe5b-408d-ae5b-c3fc280b0681,ffb5c26a-f25c-446e-b2df-e1bcfec85a3e
1/22/24,Athlete L,Forward,10,10. Play_Defense_Zone D_Half Court_5v5,0,24.617,4.4,4,11,16,19,2,2,4,1,0,0,6,13,2,0,4,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,6186eb63-fe5b-408d-ae5b-c3fc280b0681,ffb5c26a-f25c-446e-b2df-e1bcfec85a3e
1/22/24,Athlete L,Forward,11,11. Shooting_Freethrows_Half Court_Team,0,12.617,1.7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,6186eb63-fe5b-408d-ae5b-c3fc280b0681,ffb5c26a-f25c-446e-b2df-e1bcfec85a3e
1/22/24,Athlete L,Forward,12,12. Extra Work,0,4.684,3.7,1,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,6186eb63-fe5b-408d-ae5b-c3fc280b0681,ffb5c26a-f25c-446e-b2df-e1bcfec85a3e
1/22/24,Athlete M,Guard,1,1. Pre Practice,0,94.357,4.9,4,26,42,54,1,7,7,5,1,3,6,36,0,1,4,12,16,5,81,24,71,207,240,14,31,44,48,14,11,9,22,52,113,32,24,25,81,0.81,260,310,81,816,41.95,25d3c507-1bac-4d53-8b6d-8b2f7528dd39,6a8376aa-7119-46db-8347-e6d2731c3c65
1/22/24,Athlete M,Guard,2,2. Drill_Defense_Ball Screen Breakdown_Half Court_2v2,0,16.674,5.2,0,2,16,21,0,0,0,1,0,0,0,2,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,25d3c507-1bac-4d53-8b6d-8b2f7528dd39,6a8376aa-7119-46db-8347-e6d2731c3c65
1/22/24,Athlete M,Guard,3,3. Drill_Offense_Handling vs Pressure_Half Court_Team,0,18.17,5.5,0,3,9,4,1,0,0,2,0,0,1,3,3,1,3,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,25d3c507-1bac-4d53-8b6d-8b2f7528dd39,6a8376aa-7119-46db-8347-e6d2731c3c65
1/22/24,Athlete M,Guard,4,4. Drill_Defense_Closeout_Half Court_3v3,0,54.044,8.6,4,5,30,32,5,10,6,8,2,1,11,16,1,3,4,1,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,25d3c507-1bac-4d53-8b6d-8b2f7528dd39,6a8376aa-7119-46db-8347-e6d2731c3c65
1/22/24,Athlete M,Guard,5,5. Drill_Defense_Pass Cut Move_Half Court_4v4,0,28.838,5.1,2,4,18,22,1,0,2,4,1,3,4,7,1,1,4,0,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,25d3c507-1bac-4d53-8b6d-8b2f7528dd39,6a8376aa-7119-46db-8347-e6d2731c3c65
1/22/24,Athlete M,Guard,6,6. Play_Defense_Half Court D - Some Endline_Half Court_5v5,0,37.487,3.1,2,2,23,23,3,2,4,5,0,1,5,5,1,2,1,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,25d3c507-1bac-4d53-8b6d-8b2f7528dd39,6a8376aa-7119-46db-8347-e6d2731c3c65
1/22/24,Athlete M,Guard,7,7. Play_Quick Action to Trans D_Full Court_5v5,0,35.354,3.6,4,7,11,12,1,3,10,5,1,0,6,10,1,3,4,1,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,25d3c507-1bac-4d53-8b6d-8b2f7528dd39,6a8376aa-7119-46db-8347-e6d2731c3c65
1/22/24,Athlete M,Guard,8,8. Play_Offense_Half Court Offense-Press Offense_Half Court-Full Court_5v5,0,60.044,4,5,8,36,38,1,6,2,10,3,0,9,14,1,1,7,6,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,25d3c507-1bac-4d53-8b6d-8b2f7528dd39,6a8376aa-7119-46db-8347-e6d2731c3c65
1/22/24,Athlete M,Guard,9,9. Play_Score Stop_Full Court_5v5,0,41.184,3.9,2,4,14,21,0,1,6,7,2,1,4,6,1,6,1,3,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,25d3c507-1bac-4d53-8b6d-8b2f7528dd39,6a8376aa-7119-46db-8347-e6d2731c3c65
1/22/24,Athlete M,Guard,10,10. Play_Defense_Zone D_Half Court_5v5,0,24.398,4.4,0,9,6,12,1,2,6,0,3,1,4,12,0,3,2,1,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,25d3c507-1bac-4d53-8b6d-8b2f7528dd39,6a8376aa-7119-46db-8347-e6d2731c3c65
1/22/24,Athlete M,Guard,11,11. Shooting_Freethrows_Half Court_Team,0,14.879,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,25d3c507-1bac-4d53-8b6d-8b2f7528dd39,6a8376aa-7119-46db-8347-e6d2731c3c65
1/22/24,Athlete M,Guard,12,12. Extra Work,0,6.631,3.5,1,1,1,1,0,0,0,0,1,1,2,2,0,1,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,25d3c507-1bac-4d53-8b6d-8b2f7528dd39,6a8376aa-7119-46db-8347-e6d2731c3c65
1/22/24,Athlete E,Forward,1,1. Pre Practice,0,152.256,4.8,6,16,49,46,1,3,9,4,0,3,7,22,3,3,23,46,12,9,171,65,77,295,296,18,32,59,63,10,15,12,25,93,124,76,69,26,171,1.52,366,384,88,1138,36.01,c8976095-6d18-46fb-93ca-c16bb65c2aeb,70c48eca-fc3f-4b52-809f-3421fee79317
1/22/24,Athlete E,Forward,2,2. Drill_Defense_Ball Screen Breakdown_Half Court_2v2,0,20.965,6.5,3,1,16,12,1,0,2,2,0,0,4,1,0,2,3,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,c8976095-6d18-46fb-93ca-c16bb65c2aeb,70c48eca-fc3f-4b52-809f-3421fee79317
1/22/24,Athlete E,Forward,3,3. Drill_Defense_Post Trap_Half Court_2v2,0,17.004,5.4,3,4,9,17,1,2,1,4,1,0,5,6,1,0,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,c8976095-6d18-46fb-93ca-c16bb65c2aeb,70c48eca-fc3f-4b52-809f-3421fee79317
1/22/24,Athlete E,Forward,4,4. Drill_Defense_Closeout_Half Court_3v3,0,45.986,7.3,6,6,36,25,0,4,5,9,1,1,7,11,2,3,5,6,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,c8976095-6d18-46fb-93ca-c16bb65c2aeb,70c48eca-fc3f-4b52-809f-3421fee79317
1/22/24,Athlete E,Forward,5,5. Drill_Defense_Pass Cut Move_Half Court_4v4,0,19.182,3.4,3,3,10,10,3,1,1,3,2,1,8,5,0,1,3,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,c8976095-6d18-46fb-93ca-c16bb65c2aeb,70c48eca-fc3f-4b52-809f-3421fee79317
1/22/24,Athlete E,Forward,6,6. Play_Defense_Half Court D - Some Endline_Half Court_5v5,0,64.455,5.3,10,10,39,40,2,2,8,10,1,6,13,18,3,3,13,5,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,c8976095-6d18-46fb-93ca-c16bb65c2aeb,70c48eca-fc3f-4b52-809f-3421fee79317
1/22/24,Athlete E,Forward,7,7. Play_Quick Action to Trans D_Full Court_5v5,0,54.906,5.5,10,7,20,32,2,4,10,7,1,1,13,12,1,4,4,2,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,c8976095-6d18-46fb-93ca-c16bb65c2aeb,70c48eca-fc3f-4b52-809f-3421fee79317
1/22/24,Athlete E,Forward,8,8. Play_Offense_Half Court Offense-Press Offense_Half Court-Full Court_5v5,0,83.805,5.6,13,10,42,52,5,10,9,10,1,1,19,21,2,5,5,4,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,c8976095-6d18-46fb-93ca-c16bb65c2aeb,70c48eca-fc3f-4b52-809f-3421fee79317
1/22/24,Athlete E,Forward,9,9. Play_Score Stop_Full Court_5v5,0,62.026,5.9,6,8,41,31,3,2,5,9,3,1,12,11,0,1,6,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,c8976095-6d18-46fb-93ca-c16bb65c2aeb,70c48eca-fc3f-4b52-809f-3421fee79317
1/22/24,Athlete E,Forward,10,10. Play_Defense_Zone D_Half Court_5v5,0,32.886,5.9,4,9,33,31,0,3,9,5,0,1,4,13,0,3,11,3,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,c8976095-6d18-46fb-93ca-c16bb65c2aeb,70c48eca-fc3f-4b52-809f-3421fee79317
1/22/24,Athlete E,Forward,11,11. Shooting_Freethrows_Half Court_Team,0,23.384,3.1,1,2,0,0,0,1,0,0,0,0,1,3,0,0,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,c8976095-6d18-46fb-93ca-c16bb65c2aeb,70c48eca-fc3f-4b52-809f-3421fee79317
1/22/24,Athlete E,Forward,12,12. Extra Work,0,7.705,4.1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,c8976095-6d18-46fb-93ca-c16bb65c2aeb,70c48eca-fc3f-4b52-809f-3421fee79317
1/20/24,Athlete P,Center,1,1. Warm Up,0,211.228,7,15,20,33,30,4,9,2,7,2,1,21,30,0,1,9,32,18,4,70,33,36,87,65,6,12,9,16,2,1,3,2,41,49,14,37,19,70,1.89,99,83,27,342,11.37,92cb67d5-fe0a-4d83-bb04-ffdd7941dcdf,83ddbe03-41c7-4277-a746-42a5a2df51aa
1/20/24,Athlete P,Center,2,2. Period 1,0,88.852,12.9,18,16,54,35,2,3,7,9,0,0,20,19,3,1,5,5,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,92cb67d5-fe0a-4d83-bb04-ffdd7941dcdf,83ddbe03-41c7-4277-a746-42a5a2df51aa
1/20/24,Athlete M,Guard,1,1. Warm Up,0,185.604,6.2,13,22,37,50,5,7,5,5,3,1,21,30,1,3,3,5,43,8,79,35,43,125,152,9,21,16,25,10,9,3,8,54,73,24,5,50,79,1.64,144,185,80,535,17.78,c039a853-e41b-40cd-93b0-66adbe752427,0fca9990-1b58-41ed-9c66-0092ecdc2eb3
1/20/24,Athlete M,Guard,2,2. Period 1,0,99.441,10.4,11,10,49,56,3,4,7,12,2,6,16,20,2,2,16,0,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,c039a853-e41b-40cd-93b0-66adbe752427,0fca9990-1b58-41ed-9c66-0092ecdc2eb3
1/20/24,Athlete M,Guard,3,3. Period 2,0,88.067,10.4,11,11,39,46,1,10,4,8,5,2,17,23,0,3,5,0,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,c039a853-e41b-40cd-93b0-66adbe752427,0fca9990-1b58-41ed-9c66-0092ecdc2eb3
1/20/24,Athlete E,Forward,1,1. Warm Up,0,204.672,6.8,10,20,43,46,5,17,3,8,5,2,20,39,2,2,5,34,17,11,170,93,103,322,308,33,49,48,60,21,13,14,15,147,165,73,53,44,170,2.1,384,383,107,1249,41.51,d040588c-1c63-4b9b-aacc-3356b66bd1ec,4dbbb305-dffc-4857-9d57-0d2cb423cbc4
1/20/24,Athlete E,Forward,2,2. Period 1,0,297.533,11.1,52,49,150,141,16,18,23,29,10,4,78,71,7,6,42,10,14,27,,,,,,,,,,,,,,,,,,,,,,,,,,d040588c-1c63-4b9b-aacc-3356b66bd1ec,4dbbb305-dffc-4857-9d57-0d2cb423cbc4
1/20/24,Athlete E,Forward,3,3. Period 2,0,262.385,10.9,31,34,129,121,12,14,22,23,6,7,49,55,5,7,26,9,13,25,,,,,,,,,,,,,,,,,,,,,,,,,,d040588c-1c63-4b9b-aacc-3356b66bd1ec,4dbbb305-dffc-4857-9d57-0d2cb423cbc4
1/20/24,Athlete R,Guard,1,1. Warm Up,0,160.387,5.3,16,14,36,50,10,3,6,6,0,1,26,18,1,4,27,32,1,6,108,85,93,237,306,35,22,60,78,6,19,16,47,126,134,59,45,4,108,1.29,313,431,92,1112,36.96,c9344829-601a-4c76-af51-d9e999da8bb4,4b6d9842-c6c0-4674-b4d1-bd0d99f09142
1/20/24,Athlete R,Guard,2,2. Period 1,0,176.997,8.1,26,32,88,105,7,8,19,37,4,8,37,48,6,15,18,6,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,c9344829-601a-4c76-af51-d9e999da8bb4,4b6d9842-c6c0-4674-b4d1-bd0d99f09142
1/20/24,Athlete R,Guard,3,3. Period 2,0,271.611,8.4,43,47,113,151,18,11,35,35,2,10,63,68,9,28,14,7,2,49,,,,,,,,,,,,,,,,,,,,,,,,,,c9344829-601a-4c76-af51-d9e999da8bb4,4b6d9842-c6c0-4674-b4d1-bd0d99f09142
1/20/24,Athlete L,Forward,1,1. Warm Up,0,225.684,7.5,26,29,47,54,4,10,9,4,1,1,31,40,2,0,12,30,25,4,80,52,56,120,123,9,19,15,16,5,3,5,6,66,78,20,33,27,80,1.71,140,145,46,509,16.92,8ee07bfa-97c2-4ddc-8d95-ab09c240f977,f0313f72-8e6a-401f-bf3b-fbee6f73d276
1/20/24,Athlete L,Forward,2,2. Period 1,0,115.421,9.6,21,21,59,53,1,6,5,7,2,2,24,29,3,6,3,3,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,8ee07bfa-97c2-4ddc-8d95-ab09c240f977,f0313f72-8e6a-401f-bf3b-fbee6f73d276
1/20/24,Athlete L,Forward,3,3. Period 2,0,47.052,9.8,5,6,14,16,4,3,1,5,2,0,11,9,0,0,5,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,8ee07bfa-97c2-4ddc-8d95-ab09c240f977,f0313f72-8e6a-401f-bf3b-fbee6f73d276
1/20/24,Athlete B,Guard,1,1. Warm Up,0,208.414,6.9,12,14,42,50,1,8,6,9,1,4,14,26,1,0,6,40,7,6,61,17,23,63,77,1,11,11,15,1,6,5,1,19,40,11,42,8,61,1.7,79,93,21,292,9.7,2c017e9f-b6d8-4352-be38-f21b457f5b61,c9801c9a-4cc4-4fe7-b3e9-8ac126e72ffc
1/20/24,Athlete B,Guard,2,2. Period 1,0,66.381,11.5,5,9,21,27,0,3,5,6,0,2,5,14,4,1,5,2,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,2c017e9f-b6d8-4352-be38-f21b457f5b61,c9801c9a-4cc4-4fe7-b3e9-8ac126e72ffc
1/20/24,Athlete N,Guard,1,1. Warm Up,0,220.251,7.3,12,30,37,34,3,9,10,10,1,3,16,42,3,1,6,37,23,8,66,12,30,37,34,3,9,10,10,1,3,3,1,16,42,6,37,23,66,2.19,50,45,31,219,7.28,4aeb1176-357c-43fc-87c7-124e679fb99a,6f57f77a-e87c-4b3f-974c-34e1e53dcbc6
1/20/24,Athlete C,Guard,1,1. Warm Up,0,193.08,6.4,3,17,34,35,2,6,0,1,0,2,5,25,0,0,1,50,8,2,132,49,108,261,312,24,54,35,45,6,31,12,25,79,193,32,74,26,132,1.42,308,382,100,1094,36.36,7d61e692-2a59-43d5-9e7a-0da3edf55827,d5ac4c83-f23b-4417-848b-c884555b6f49
1/20/24,Athlete C,Guard,2,2. Period 1,0,300.65,10.7,25,42,115,141,11,23,19,20,2,16,38,81,5,12,12,13,10,35,,,,,,,,,,,,,,,,,,,,,,,,,,7d61e692-2a59-43d5-9e7a-0da3edf55827,d5ac4c83-f23b-4417-848b-c884555b6f49
1/20/24,Athlete C,Guard,3,3. Period 2,0,324.18,9.3,21,49,112,136,11,25,16,24,4,13,36,87,7,13,19,11,8,37,,,,,,,,,,,,,,,,,,,,,,,,,,7d61e692-2a59-43d5-9e7a-0da3edf55827,d5ac4c83-f23b-4417-848b-c884555b6f49
1/20/24,Athlete F,Guard,1,1. Warm Up,0,181.967,6,20,24,38,24,3,3,3,4,1,0,24,27,1,0,4,36,8,2,125,87,152,227,237,22,45,56,68,11,21,25,20,120,218,40,53,32,125,1.45,308,325,109,1096,36.42,63b07ff5-2526-4f66-8afa-470d60c52fd6,d93836ff-088d-409b-a9cc-6fa9a3cdb699
1/20/24,Athlete F,Guard,2,2. Period 1,0,277.018,11.1,28,54,84,105,9,21,22,28,4,16,41,91,11,5,17,9,8,36,,,,,,,,,,,,,,,,,,,,,,,,,,63b07ff5-2526-4f66-8afa-470d60c52fd6,d93836ff-088d-409b-a9cc-6fa9a3cdb699
1/20/24,Athlete F,Guard,3,3. Period 2,0,335.854,10.8,39,74,105,108,10,21,31,36,6,5,55,100,13,15,19,8,16,39,,,,,,,,,,,,,,,,,,,,,,,,,,63b07ff5-2526-4f66-8afa-470d60c52fd6,d93836ff-088d-409b-a9cc-6fa9a3cdb699
1/20/24,Athlete O,Forward,1,1. Warm Up,0,179.396,6,13,21,16,30,0,6,2,1,1,0,14,27,0,0,9,40,10,1,91,54,69,85,144,17,27,14,14,11,6,5,6,82,102,30,46,15,91,1.68,104,164,43,543,18.05,45005ce8-a260-4c45-8b5b-620262cf66ce,9d0d1c35-7010-4e2c-ae96-df2b7e99a9e0
1/20/24,Athlete O,Forward,2,2. Period 1,0,106.279,12.9,13,25,29,50,6,11,5,5,2,4,21,40,1,3,12,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,45005ce8-a260-4c45-8b5b-620262cf66ce,9d0d1c35-7010-4e2c-ae96-df2b7e99a9e0
1/20/24,Athlete O,Forward,3,3. Period 2,0,160.854,10.1,28,23,40,64,11,10,7,8,8,2,47,35,4,3,9,5,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,45005ce8-a260-4c45-8b5b-620262cf66ce,9d0d1c35-7010-4e2c-ae96-df2b7e99a9e0
1/20/24,Athlete Q,Forward,1,1. Warm Up,0,208.309,6.9,11,30,27,37,2,5,2,5,1,0,14,35,1,0,6,29,18,2,90,49,107,225,211,24,23,40,48,12,8,4,15,85,138,24,42,24,90,1.28,269,274,63,856,28.45,74332f2b-01b6-4744-bd14-c952af24efe4,928cf8c8-350e-421c-867d-c1651ca3ddb7
1/20/24,Athlete Q,Forward,2,2. Period 1,0,182.761,11.1,11,28,96,74,9,7,17,16,5,3,25,38,2,5,12,6,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,74332f2b-01b6-4744-bd14-c952af24efe4,928cf8c8-350e-421c-867d-c1651ca3ddb7
1/20/24,Athlete Q,Forward,3,3. Period 2,0,250.582,10.6,27,49,102,100,13,11,21,27,6,5,46,65,1,10,6,7,5,22,,,,,,,,,,,,,,,,,,,,,,,,,,74332f2b-01b6-4744-bd14-c952af24efe4,928cf8c8-350e-421c-867d-c1651ca3ddb7
1/20/24,Athlete N,Guard,1,"1. Drills, Shooting, Small-Sided Games",0,278.254,5.4,32,57,139,168,12,20,34,49,10,22,54,99,12,14,14,9,21,58,44,32,57,139,168,12,20,34,49,10,22,12,14,54,99,14,9,21,44,0.85,185,231,79,613,11.84,77a9eb7a-6dc5-427c-8cc2-911a8447c962,375ecb9b-9e5b-4784-b4d1-4e72a22948d4
1/20/24,Athlete T,Center,1,"1. Drills, Shooting, Small-Sided Games",0,390.557,7.5,81,48,118,161,26,10,20,40,32,5,139,63,10,15,23,14,12,62,49,81,48,118,161,26,10,20,40,32,5,10,15,139,63,23,14,12,49,0.95,148,216,74,615,11.88,7ad299bd-b095-4b08-8c9c-97fa2fb7acae,d4208f61-b3c7-4f27-a271-fb0837635f1e
1/20/24,Athlete S,Guard,1,"1. Drills, Shooting, Small-Sided Games",0,289.139,5.6,36,65,231,206,11,38,46,43,5,19,52,122,10,29,32,26,9,63,67,36,65,231,206,11,38,46,43,5,19,10,29,52,122,32,26,9,67,1.29,287,278,72,806,15.57,16321e0e-6964-431b-abb3-5b6cce8cfca1,26eca5d6-6637-4b91-829a-25a5b09967ba
1/19/24,Athlete N,Guard,1,1. Pre Practice,0,107.38,4.9,7,24,36,40,0,9,7,5,0,3,7,36,1,0,1,13,19,4,86,44,81,177,207,9,34,36,27,2,11,7,17,55,126,21,38,27,86,0.86,220,251,64,738,33.76,531d9d65-3916-4daa-b34a-2ab7d45bf82c,9cb8c6e1-70df-40f6-a9c5-50e0a94bd3c2
1/19/24,Athlete N,Guard,2,2. Drill_Defense_Closeout_Half Court_3v3-4v4,0,41.761,6.4,5,6,27,33,2,2,5,5,0,1,7,9,3,4,7,1,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,531d9d65-3916-4daa-b34a-2ab7d45bf82c,9cb8c6e1-70df-40f6-a9c5-50e0a94bd3c2
1/19/24,Athlete N,Guard,3,3. Drill_Defense_Ball Screen Breakdown_Half Court_3v3,0,35.53,3.8,5,9,29,21,2,4,3,5,2,1,9,14,0,2,1,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,531d9d65-3916-4daa-b34a-2ab7d45bf82c,9cb8c6e1-70df-40f6-a9c5-50e0a94bd3c2
1/19/24,Athlete N,Guard,4,4. Play_Defense_Half Court Defense_Half Court_5vG,0,52.866,3.3,6,8,31,39,4,5,11,3,0,1,10,14,1,5,5,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,531d9d65-3916-4daa-b34a-2ab7d45bf82c,9cb8c6e1-70df-40f6-a9c5-50e0a94bd3c2
1/19/24,Athlete N,Guard,5,5. Play_Offense_Half Court Offense_Half Court_5vG,0,24.986,2.4,4,5,5,8,0,4,2,1,0,1,4,10,0,3,2,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,531d9d65-3916-4daa-b34a-2ab7d45bf82c,9cb8c6e1-70df-40f6-a9c5-50e0a94bd3c2
1/19/24,Athlete N,Guard,6,6. Play_Score Stop_Full Court_5vG,0,27.812,4.5,4,7,21,20,0,3,1,6,0,2,4,12,0,0,2,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,531d9d65-3916-4daa-b34a-2ab7d45bf82c,9cb8c6e1-70df-40f6-a9c5-50e0a94bd3c2
